Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Returns,Log_Returns
2025-03-07 00:00:00+00:00,89963.28125,91191.046875,84717.6796875,86742.671875,65945677657,0.0,0.0,-0.0357824911826653,-0.0364383782693103
2025-03-08 00:00:00+00:00,86742.65625,86847.265625,85247.484375,86154.59375,18206118081,0.0,0.0,-0.006779571257010009,-0.006802656950121629
2025-03-09 00:00:00+00:00,86154.3046875,86471.1328125,80052.484375,80601.0390625,30899345977,0.0,0.0,-0.0644603432710168,-0.06663174322153219
2025-03-10 00:00:00+00:00,80597.1484375,83955.9296875,77420.59375,78532.0,54061099422,0.0,0.0,-0.02567012890361897,-0.026005355987276976
2025-03-11 00:00:00+00:00,78523.875,83577.7578125,76624.25,82862.2109375,54702837196,0.0,0.0,0.05513944554449135,0.05367293406512474
2025-03-12 00:00:00+00:00,82857.375,84358.578125,80635.25,83722.359375,40353484454,0.0,0.0,0.010380466895202334,0.010326959815815329
2025-03-13 00:00:00+00:00,83724.921875,84301.6953125,79931.8515625,81066.703125,31412940153,0.0,0.0,-0.0317197970748182,-0.032233767760911476
2025-03-14 00:00:00+00:00,81066.9921875,85263.2890625,80797.5625,83969.1015625,29588112414,0.0,0.0,0.03580259620308812,0.03517658147592443
2025-03-15 00:00:00+00:00,83968.40625,84672.671875,83639.59375,84343.109375,13650491277,0.0,0.0,0.004454112352525463,0.00444422215127116
2025-03-16 00:00:00+00:00,84333.3203125,85051.6015625,82017.90625,82579.6875,21330270174,0.0,0.0,-0.020907717157540473,-0.021129378542194648
2025-03-17 00:00:00+00:00,82576.3359375,84725.328125,82492.15625,84075.6875,25092785558,0.0,0.0,0.018115835083536647,0.017953698574085318
2025-03-18 00:00:00+00:00,84075.71875,84075.71875,81179.9921875,82718.5,24095774594,0.0,0.0,-0.016142449028442418,-0.01627415768219446
2025-03-19 00:00:00+00:00,82718.8046875,87021.1875,82569.7265625,86854.2265625,34931960257,0.0,0.0,0.049997601050550955,0.048787879453061046
2025-03-20 00:00:00+00:00,86872.953125,87443.265625,83647.1953125,84167.1953125,29028988961,0.0,0.0,-0.030937253791171848,-0.0314259156183106
2025-03-21 00:00:00+00:00,84164.5390625,84782.2734375,83171.0703125,84043.2421875,19030452299,0.0,0.0,-0.0014727011460912154,-0.0014737866362900664
2025-03-22 00:00:00+00:00,84046.2578125,84513.875,83674.78125,83832.484375,9863214091,0.0,0.0,-0.0025077306278807887,-0.0025108802510379665
2025-03-23 00:00:00+00:00,83831.8984375,86094.78125,83794.9140625,86054.375,12594615537,0.0,0.0,0.026503933905394295,0.02615878981767563
2025-03-24 00:00:00+00:00,86070.9296875,88758.7265625,85541.1953125,87498.9140625,34582604933,0.0,0.0,0.016786352378946434,0.016647018673748026
2025-03-25 00:00:00+00:00,87512.8203125,88542.3984375,86346.078125,87471.703125,30005840049,0.0,0.0,-0.0003109860024155253,-0.0003110343685901033
2025-03-26 00:00:00+00:00,87460.234375,88292.15625,85861.453125,86900.8828125,26704046038,0.0,0.0,-0.00652577110204744,-0.006547157036869115
2025-03-27 00:00:00+00:00,86896.2578125,87786.7265625,85837.9375,87177.1015625,24413471941,0.0,0.0,0.003178549412391707,0.0031735085032361422
2025-03-28 00:00:00+00:00,87185.234375,87489.859375,83557.640625,84353.1484375,34198619509,0.0,0.0,-0.032393289916566204,-0.032929565500329085
2025-03-29 00:00:00+00:00,84352.0703125,84567.3359375,81634.140625,82597.5859375,16969396135,0.0,0.0,-0.020812056603918605,-0.02103168000812764
2025-03-30 00:00:00+00:00,82596.984375,83505.0,81573.25,82334.5234375,14763760943,0.0,0.0,-0.0031848691098436133,-0.0031899515997126566
2025-03-31 00:00:00+00:00,82336.0625,83870.125,81293.890625,82548.9140625,29004228247,0.0,0.0,0.0026038970780313253,0.002600512811616096
2025-04-01 00:00:00+00:00,82551.921875,85487.3671875,82429.359375,85169.171875,28175650319,0.0,0.0,0.0317418810684309,0.03124852053156838
2025-04-02 00:00:00+00:00,85180.609375,88466.953125,82343.5390625,82485.7109375,47584398470,0.0,0.0,-0.031507420800550134,-0.03201445832298525
2025-04-03 00:00:00+00:00,82487.4765625,83909.296875,81282.1015625,83102.828125,36852112080,0.0,0.0,0.007481504135517403,0.007453656492041082
2025-04-04 00:00:00+00:00,83100.25,84696.1484375,81670.75,83843.8046875,45157640207,0.0,0.0,0.008916382019940938,0.008876865806506007
2025-04-05 00:00:00+00:00,83844.703125,84207.015625,82377.734375,83504.796875,14380803631,0.0,0.0,-0.004043325726492686,-0.004051522069073574
2025-04-06 00:00:00+00:00,83504.5078125,83704.71875,77097.7421875,78214.484375,36294853736,0.0,0.0,-0.06335339642726368,-0.06544922522509501
2025-04-07 00:00:00+00:00,78221.3359375,81119.0625,74436.6796875,79235.3359375,91262424987,0.0,0.0,0.013051950296130821,0.012967507560798076
2025-04-08 00:00:00+00:00,79218.4765625,80823.890625,76198.0234375,76271.953125,48314590749,0.0,0.0,-0.03739976334343409,-0.03811707626174969
2025-04-09 00:00:00+00:00,76273.5625,83541.0,74589.671875,82573.953125,84213627038,0.0,0.0,0.0826253916648998,0.07938900944238107
2025-04-10 00:00:00+00:00,82565.9765625,82700.9296875,78456.1328125,79626.140625,44718000633,0.0,0.0,-0.0356990599146636,-0.0363518545774045
2025-04-11 00:00:00+00:00,79625.046875,84247.4765625,78936.3203125,83404.8359375,41656778779,0.0,0.0,0.04745546227457886,0.04636385379527456
2025-04-12 00:00:00+00:00,83404.515625,85856.1875,82769.375,85287.109375,24258059104,0.0,0.0,0.022567917271733462,0.022317029488567466
2025-04-13 00:00:00+00:00,85279.46875,86015.1875,83027.0078125,83684.9765625,28796984817,0.0,0.0,-0.01878516957885823,-0.018963852136872177
2025-04-14 00:00:00+00:00,83694.5234375,85785.0,83690.640625,84542.390625,34090769777,0.0,0.0,0.010245734631468162,0.010193602875445013
2025-04-15 00:00:00+00:00,84539.6953125,86429.3515625,83598.8203125,83668.9921875,28040322885,0.0,0.0,-0.01033089354397465,-0.010384627625774925
2025-04-16 00:00:00+00:00,83674.5078125,85428.28125,83100.6171875,84033.8671875,29617804112,0.0,0.0,0.004360934564412222,0.004351453244225117
2025-04-17 00:00:00+00:00,84030.671875,85449.0703125,83749.75,84895.75,21276866029,0.0,0.0,0.01025637449930672,0.010204134780153822
2025-04-18 00:00:00+00:00,84900.1875,85095.046875,84298.8828125,84450.8046875,12728372364,0.0,0.0,-0.005241078764249063,-0.005254861395886236
2025-04-19 00:00:00+00:00,84450.8671875,85597.703125,84353.4609375,85063.4140625,15259300427,0.0,0.0,0.007254038339443714,0.007227854353502602
2025-04-20 00:00:00+00:00,85066.0703125,85306.3828125,83976.84375,85174.3046875,14664050812,0.0,0.0,0.0013036230231544543,0.0013027740444132617
2025-04-21 00:00:00+00:00,85171.5390625,88460.09375,85143.8359375,87518.90625,41396190190,0.0,0.0,0.027527099529631727,0.027155041278542923
2025-04-22 00:00:00+00:00,87521.875,93817.3828125,87084.53125,93441.890625,55899038456,0.0,0.0,0.06767662701452015,0.06548491099549585
2025-04-23 00:00:00+00:00,93427.5859375,94535.734375,91962.9609375,93699.109375,41719568821,0.0,0.0,0.0027527134594511615,0.0027489316822658697
2025-04-24 00:00:00+00:00,93692.3984375,94016.1953125,91696.7109375,93943.796875,31483175315,0.0,0.0,0.0026114175645013393,0.0026080137382399186
2025-04-25 00:00:00+00:00,93954.25,95768.390625,92898.59375,94720.5,40915232364,0.0,0.0,0.008267742531563593,0.008233751969906927
2025-04-26 00:00:00+00:00,94714.6484375,95251.359375,93927.25,94646.9296875,17612825123,0.0,0.0,-0.0007767095032226168,-0.0007770112983303527
2025-04-27 00:00:00+00:00,94660.90625,95301.203125,93665.3984375,93754.84375,18090367764,0.0,0.0,-0.00942540809771053,-0.009470108357138424
2025-04-28 00:00:00+00:00,93755.3046875,95598.4921875,92860.8046875,94978.75,32363449569,0.0,0.0,0.013054325526514532,0.012969852186459676
2025-04-29 00:00:00+00:00,94981.859375,95485.4140625,93796.6328125,94284.7890625,25806129921,0.0,0.0,-0.007306486319308303,-0.0073333094254447225
2025-04-30 00:00:00+00:00,94286.46875,95249.3203125,92979.640625,94207.3125,28344679831,0.0,0.0,-0.0008217291810309613,-0.0008220669855229902
2025-05-01 00:00:00+00:00,94212.859375,97437.9609375,94153.6328125,96492.3359375,32875889623,0.0,0.0,0.02425526614507767,0.023965778896188162
2025-05-02 00:00:00+00:00,96494.96875,97905.8984375,96375.9453125,96910.0703125,26421924677,0.0,0.0,0.0043291974532626565,0.004319853436324106
2025-05-03 00:00:00+00:00,96904.6328125,96943.8828125,95821.2890625,95891.796875,15775154889,0.0,0.0,-0.010507405827035687,-0.010562998380901132
2025-05-04 00:00:00+00:00,95877.1875,96318.921875,94173.4296875,94315.9765625,18198688416,0.0,0.0,-0.016433317174712747,-0.016569841900567834
2025-05-05 00:00:00+00:00,94319.5625,95193.1875,93566.265625,94748.0546875,25816260327,0.0,0.0,0.0045811763897039,0.004570714740087168
2025-05-06 00:00:00+00:00,94748.3828125,96889.1796875,93399.859375,96802.4765625,26551275827,0.0,0.0,0.02168299794413664,0.021451265529472022
2025-05-07 00:00:00+00:00,96800.1953125,97625.8046875,95829.3359375,97032.3203125,76983822462,0.0,0.0,0.0023743581586117557,0.002371543824223951
2025-05-08 00:00:00+00:00,97034.25,103969.5390625,96913.875,103241.4609375,69895404397,0.0,0.0,0.06399043746457878,0.062026403533745514
2025-05-09 00:00:00+00:00,103239.125,104297.4921875,102343.09375,102970.8515625,58198593958,0.0,0.0,-0.002621130818400763,-0.002624571996284568
2025-05-10 00:00:00+00:00,102973.7109375,104961.765625,102830.484375,104696.328125,42276713994,0.0,0.0,0.016756941758927724,0.016618093181868365
2025-05-11 00:00:00+00:00,104701.0703125,104937.9921875,103364.7421875,104106.359375,46285517406,0.0,0.0,-0.005635047193781384,-0.005650983970075977
2025-05-12 00:00:00+00:00,104106.9609375,105747.453125,100814.40625,102812.953125,63250475404,0.0,0.0,-0.01242389281274392,-0.012501714607270616
2025-05-13 00:00:00+00:00,102812.4921875,104997.421875,101515.09375,104169.8125,52608876410,0.0,0.0,0.013197358248725033,0.013111031807523908
2025-05-14 00:00:00+00:00,104167.328125,104303.5625,102618.296875,103539.4140625,45956071155,0.0,0.0,-0.006051642240404331,-0.006070027639406428
2025-05-15 00:00:00+00:00,103538.828125,104153.6171875,101440.8125,103744.640625,50408241840,0.0,0.0,0.00198211052629782,0.0019801487371228356
2025-05-16 00:00:00+00:00,103735.65625,104533.484375,103137.4765625,103489.2890625,44386499364,0.0,0.0,-0.0024613470244020386,-0.002464381118651062
2025-05-17 00:00:00+00:00,103489.2890625,103716.9453125,102659.1796875,103191.0859375,37898552742,0.0,0.0,-0.0028814878109744146,-0.0028856472892223486
2025-05-18 00:00:00+00:00,103186.953125,106597.171875,103142.6015625,106446.0078125,49887082058,0.0,0.0,0.03154266519659865,0.031055414958406476
2025-05-19 00:00:00+00:00,106430.53125,107068.71875,102112.6875,105606.1796875,61761126647,0.0,0.0,-0.007889709931436006,-0.007920998372646527
2025-05-20 00:00:00+00:00,105605.40625,107307.1171875,104206.515625,106791.0859375,36515726122,0.0,0.0,0.011220046530480143,0.011157568710076757
2025-05-21 00:00:00+00:00,106791.3125,110724.4609375,106127.234375,109678.078125,78086364051,0.0,0.0,0.027034018449719976,0.026675054496876065
2025-05-22 00:00:00+00:00,109673.4921875,111970.171875,109285.0703125,111673.28125,70157575642,0.0,0.0,0.018191448638679386,0.01802796394236439
2025-05-23 00:00:00+00:00,111679.359375,111798.90625,106841.3046875,107287.796875,67548133399,0.0,0.0,-0.03927066820202352,-0.04006256233899459
2025-05-24 00:00:00+00:00,107278.5078125,109454.5234375,106895.2890625,107791.15625,45903627163,0.0,0.0,0.004691674073487251,0.004680702474076876
2025-05-25 00:00:00+00:00,107802.2734375,109313.3046875,106683.375,109035.390625,47518041841,0.0,0.0,0.011543009819045436,0.011476897551184374
2025-05-26 00:00:00+00:00,109023.78125,110376.8828125,108735.640625,109440.3671875,45950461571,0.0,0.0,0.003714175371671846,0.0037072948540294247
2025-05-27 00:00:00+00:00,109440.40625,110744.2109375,107609.5546875,108994.640625,57450176272,0.0,0.0,-0.004072780217708405,-0.00408109657520394
2025-05-28 00:00:00+00:00,108992.171875,109298.2890625,106812.9296875,107802.328125,49155377493,0.0,0.0,-0.010939184653144474,-0.010999457493792041
2025-05-29 00:00:00+00:00,107795.5703125,108910.046875,105374.3984375,105641.7578125,56022752042,0.0,0.0,-0.020041963379443528,-0.020245528009254558
2025-05-30 00:00:00+00:00,105646.2109375,106308.9453125,103685.7890625,103998.5703125,57655287183,0.0,0.0,-0.015554336978341854,-0.015676574887611795
2025-05-31 00:00:00+00:00,103994.71875,104927.1015625,103136.1171875,104638.09375,38997843858,0.0,0.0,0.006149348357177731,0.006130518270315466
2025-06-01 00:00:00+00:00,104637.296875,105884.546875,103826.953125,105652.1015625,37397056873,0.0,0.0,0.009690618169351017,0.009643965283822335
2025-06-02 00:00:00+00:00,105649.8125,105958.3125,103727.546875,105881.53125,45819706290,0.0,0.0,0.0021715582000447764,0.0021692037754339633
2025-06-03 00:00:00+00:00,105888.4765625,106813.578125,104920.84375,105432.46875,46196508367,0.0,0.0,-0.004241178746647534,-0.004250198055930138
2025-06-04 00:00:00+00:00,105434.3671875,105997.6953125,104232.703125,104731.984375,44544857105,0.0,0.0,-0.0066439151364365845,-0.006666084188030525
2025-06-05 00:00:00+00:00,104750.78125,105936.6875,100436.8828125,101575.953125,57479298400,0.0,0.0,-0.030134359325224014,-0.030597731847037197
2025-06-06 00:00:00+00:00,101574.3671875,105376.7734375,101169.5703125,104390.34375,48856653697,0.0,0.0,0.027707252931573167,0.02733035306445883
2025-06-07 00:00:00+00:00,104390.6484375,105972.7578125,103987.3125,105615.625,38365033776,0.0,0.0,0.011737496074678777,0.011669145986995247
2025-06-08 00:00:00+00:00,105617.5078125,106497.0625,105075.328125,105793.6484375,36626232328,0.0,0.0,0.0016855786016509722,0.0016841596083658347
2025-06-09 00:00:00+00:00,105793.0234375,110561.421875,105400.234375,110294.1015625,55903193732,0.0,0.0,0.04253991795791734,0.041659964564867834
2025-06-10 00:00:00+00:00,110295.6875,110380.125,108367.7109375,110257.234375,54700101509,0.0,0.0,-0.0003342625487465778,-0.00033431842692466013
2025-06-11 00:00:00+00:00,110261.796875,110384.21875,108086.328125,108686.625,50842662052,0.0,0.0,-0.014244955298426398,-0.01434738860972619
2025-06-12 00:00:00+00:00,108685.9140625,108780.6953125,105785.6875,105929.0546875,54843867968,0.0,0.0,-0.025371753999169577,-0.02569916684533185
2025-06-13 00:00:00+00:00,105924.59375,106182.546875,102822.0234375,106090.96875,69550440846,0.0,0.0,0.0015285141831733462,0.0015273471943905203
2025-06-14 00:00:00+00:00,106108.0859375,106203.7578125,104379.3671875,105472.40625,38007870453,0.0,0.0,-0.0058304915798971235,-0.005847555254663668
2025-06-15 00:00:00+00:00,105464.84375,106157.1015625,104519.8828125,105552.0234375,36744307742,0.0,0.0,0.0007548627203146641,0.0007545779547483326
2025-06-16 00:00:00+00:00,105555.59375,108915.375,104997.625,106796.7578125,50366626945,0.0,0.0,0.011792615001237072,0.011723623976989297
2025-06-17 00:00:00+00:00,106794.1171875,107750.1953125,103396.53125,104601.1171875,55964092176,0.0,0.0,-0.020559056941174436,-0.020773336361813687
2025-06-18 00:00:00+00:00,104602.0703125,105581.8515625,103602.265625,104883.328125,47318089133,0.0,0.0,0.0026979724986506692,0.0026943395038619066
2025-06-19 00:00:00+00:00,104886.7734375,105250.890625,103940.7734375,104684.2890625,37333806920,0.0,0.0,-0.0018977187896134229,-0.0018995217392710328
2025-06-20 00:00:00+00:00,104681.03125,106539.3828125,102372.2109375,103309.6015625,50951862476,0.0,0.0,-0.013131746055793259,-0.013218729770939191
2025-06-21 00:00:00+00:00,103315.078125,104015.78125,100973.0625,102257.40625,38360555118,0.0,0.0,-0.010184874363913243,-0.010237095073649533
2025-06-22 00:00:00+00:00,102212.03125,103351.6328125,98286.203125,100987.140625,65536997201,0.0,0.0,-0.012422235919953284,-0.012500036871865046
2025-06-23 00:00:00+00:00,100987.4765625,106116.859375,99705.75,105577.7734375,65237759656,0.0,0.0,0.04545759771084712,0.0444546821160779
2025-06-24 00:00:00+00:00,105571.515625,106316.828125,104740.2421875,106045.6328125,48822986421,0.0,0.0,0.004431419225533917,0.004421629398587352
2025-06-25 00:00:00+00:00,106047.40625,108168.3984375,105881.390625,107361.2578125,51624120283,0.0,0.0,0.012406215749838134,0.012329889288552448
2025-06-26 00:00:00+00:00,107375.0703125,108305.546875,106666.3515625,106960.0,43891990613,0.0,0.0,-0.003737454466123835,-0.00374445620028651
2025-06-27 00:00:00+00:00,106954.921875,107772.46875,106449.9921875,107088.4296875,45353692675,0.0,0.0,0.0012007263229245613,0.00120000602760066
2025-06-28 00:00:00+00:00,107090.546875,107567.8828125,106883.9765625,107327.703125,30037708335,0.0,0.0,0.002234353778444831,0.002231861322037002
2025-06-29 00:00:00+00:00,107327.8203125,108526.3046875,107230.109375,108385.5703125,35534874438,0.0,0.0,0.009856422495764683,0.009808164803266642
2025-06-30 00:00:00+00:00,108383.4375,108798.7890625,106759.6484375,107135.3359375,42064804590,0.0,0.0,-0.011535062936840146,-0.011602107852204922
2025-07-01 00:00:00+00:00,107144.3828125,107550.6796875,105270.2265625,105698.28125,44110692247,0.0,0.0,-0.013413452013053329,-0.013504224993731051
2025-07-02 00:00:00+00:00,105703.1015625,109763.65625,105157.3984375,108859.3203125,56248657737,0.0,0.0,0.02990624847553991,0.02946777720135706
2025-07-03 00:00:00+00:00,108845.015625,110541.4609375,108605.796875,109647.9765625,50494742270,0.0,0.0,0.007244728772290987,0.007218611789243165
2025-07-04 00:00:00+00:00,109635.65625,109751.984375,107296.3828125,108034.3359375,42616442656,0.0,0.0,-0.014716556343200904,-0.014825919147368482
2025-07-05 00:00:00+00:00,108015.8359375,108381.34375,107842.2734375,108231.1796875,30615537520,0.0,0.0,0.0018220480395592098,0.0018203901235928528
2025-07-06 00:00:00+00:00,108231.1875,109731.625,107847.015625,109232.0703125,36746020463,0.0,0.0,0.009247710575546852,0.009205212306969758
2025-07-07 00:00:00+00:00,109235.328125,109710.25,107527.0546875,108299.8515625,45415696597,0.0,0.0,-0.008534295352390808,-0.008570920982479692
2025-07-08 00:00:00+00:00,108298.2265625,109198.96875,107499.5546875,108950.2734375,44282204127,0.0,0.0,0.006005750382996888,0.005987787747688724
2025-07-09 00:00:00+00:00,108950.2734375,111925.375,108357.6796875,111326.5546875,57927418065,0.0,0.0,0.021810695604753683,0.021576245274881944
2025-07-10 00:00:00+00:00,111329.1953125,116608.78125,110660.75,115987.203125,95911605728,0.0,0.0,0.041864660687494615,0.04101205071842649
2025-07-11 00:00:00+00:00,115986.234375,118856.4765625,115245.6875,117516.9921875,86928361085,0.0,0.0,0.013189291760499877,0.013103070357299034
2025-07-12 00:00:00+00:00,117530.7109375,118219.8984375,116977.0234375,117435.2265625,45524560304,0.0,0.0,-0.0006957770402219454,-0.000696019205401959
2025-07-13 00:00:00+00:00,117432.203125,119449.5703125,117265.4375,119116.1171875,49021091807,0.0,0.0,0.014313342548076147,0.014211873752884076
2025-07-14 00:00:00+00:00,119115.7890625,123091.609375,118959.1953125,119849.703125,181746419401,0.0,0.0,0.006158578325259345,0.00613969178492453
2025-07-15 00:00:00+00:00,119853.8515625,119935.5625,115765.6875,117777.1875,98321661181,0.0,0.0,-0.01729262210051885,-0.017443885857792257
2025-07-16 00:00:00+00:00,117777.1875,120065.515625,117064.8203125,118738.5078125,72162029070,0.0,0.0,0.00816219450392297,0.008129063950949825
2025-07-17 00:00:00+00:00,118738.5078125,120999.609375,117508.21875,119289.84375,72363841798,0.0,0.0,0.004643278306736054,0.0046325315439855776
2025-07-18 00:00:00+00:00,119284.109375,120851.9140625,116925.984375,118003.2265625,77945799785,0.0,0.0,-0.01078563897020779,-0.010844225617985717
2025-07-19 00:00:00+00:00,117998.125,118541.3984375,117388.4140625,117939.9765625,47564562765,0.0,0.0,-0.0005360022928398989,-0.000536145993420385
2025-07-20 00:00:00+00:00,117944.109375,118865.03125,116550.1328125,117300.7890625,57515447231,0.0,0.0,-0.00541960002562214,-0.005434339336073631
2025-07-21 00:00:00+00:00,117306.46875,119671.5625,116584.3984375,117439.5390625,69820091744,0.0,0.0,0.0011828564931994912,0.0011821574696331473
2025-07-22 00:00:00+00:00,117426.5,120269.96875,116233.2265625,119995.4140625,79217583118,0.0,0.0,0.02176332622218302,0.021529885923986695
